Andhra Pradesh,Ananthapuramu,Peddavadugur,Tarimela,14.91389,77.69444,15-05-03,3.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,23,nan
Andhra Pradesh,Ananthapuramu,Putlur,Putluru,14.81528,77.96806,16-05-03,38.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,23,nan
Andhra Pradesh,Ananthapuramu,Raptadu,Hampapuram,14.55444,77.62611,21-05-03,13.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,24,nan
Andhra Pradesh,Ananthapuramu,Rayadurg,Baginayakanahalli,14.6625,76.91611,19-05-03,31.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,24,nan
Andhra Pradesh,Ananthapuramu,Rayadurg,Rayadurg,14.7054,76.8484,01-05-03,12.4,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,24,nan
Andhra Pradesh,Ananthapuramu,Rayadurg,Rayadurg,14.69644,76.8586,01-05-03,20.0,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,24,nan
Andhra Pradesh,Ananthapuramu,Settur,Cherlopalli,14.41528,77.05694,20-05-03,20.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,24,nan
Andhra Pradesh,Ananthapuramu,Settur,Settur,14.425,76.975,01-05-03,18.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,25,nan
Andhra Pradesh,Ananthapuramu,Singanamala,Chilamathur,14.83694,77.70139,23-05-03,24.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,25,nan
Andhra Pradesh,Ananthapuramu,Singanamala,Garladinne,14.83333,77.66667,01-05-98,6.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,25,nan
Andhra Pradesh,Ananthapuramu,Singanamala,Peravalli,14.79861,77.78611,01-05-03,32.2,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,25,nan
Andhra Pradesh,Ananthapuramu,Tadipatri,Tadipatri,14.9088,77.9952,01-05-03,10.8,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,25,nan
Andhra Pradesh,Ananthapuramu,Tadipatri,Tadipatri,14.91,78.01667,01-05-94,7.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,25,nan
Andhra Pradesh,Ananthapuramu,Uravakonda,Amidala,14.851,77.2501,01-05-03,4.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,26,nan
Andhra Pradesh,Ananthapuramu,Uravakonda,Nimbigallu,14.89167,77.20833,01-05-03,8.1,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,26,nan
Andhra Pradesh,Ananthapuramu,Uravakonda,Uravakonda,14.94861,77.25833,01-05-03,8.6,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,26,nan
Andhra Pradesh,Ananthapuramu,Vajrakarur,Vajrakarur,15.01667,77.37917,15-05-03,11.9,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,26,nan
Andhra Pradesh,Ananthapuramu,Vajrakarur,Vajrakarur,15.03043,77.38311,01-05-03,9.2,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,26,nan
Andhra Pradesh,Ananthapuramu,Vajrakarur,Vajrakarur,15.025,77.375,01-05-99,8.7,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,27,nan
Andhra Pradesh,Ananthapuramu,Vidapanakal,Budagavi,15.00833,77.21667,01-05-97,4.5,pre-monsoon_1994-2003_chunk_0001-0050.pdf,tabula,27,nan
